category_title,pageid,size,wordcount,snippet,timestamp,query_string,category,jac,lev,wikidata_url,wikidata_id,en_description,country_citizenship,sex_gender,occupation,wikidata_entity
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D E F G H I J K",2020-04-30T20:24:56Z,theories of ',Theories of history,0.5263157894736843,8,http://www.wikidata.org/entity/Q9235,Q9235,,Germany,male,"philosopher,university teacher,philosophy historian",Georg Wilhelm Friedrich Hegel
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D E F G H I J K",2020-04-30T20:24:56Z,theories of ',Theories of history,0.5263157894736843,8,http://www.wikidata.org/entity/Q9294,Q9294,,Hafsid dynasty,male,"anthropologist,historian,judge,autobiographer,sociologist,economist,philosopher,politician",Ibn Khaldun
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D E F G H I J K",2020-04-30T20:24:56Z,theories of ',Theories of history,0.5263157894736843,8,http://www.wikidata.org/entity/Q12718,Q12718,,France,male,"philosopher,sociologist,mathematician",Auguste Comte
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D E F G H I J K",2020-04-30T20:24:56Z,theories of ',Theories of history,0.5263157894736843,8,http://www.wikidata.org/entity/Q34787,Q34787,,Germany,male,"economist,social scientist,political theorist,philosopher,writer,revolutionary,sociologist,feminist,journalist",Friedrich Engels
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D E F G H I J K",2020-04-30T20:24:56Z,theories of ',Theories of history,0.5263157894736843,8,http://www.wikidata.org/entity/Q57112,Q57112,,Germany,male,"historian,philosopher,sociologist,mathematician,writer",Oswald Spengler
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D E F G H I J K",2020-04-30T20:24:56Z,theories of ',Theories of history,0.5263157894736843,8,http://www.wikidata.org/entity/Q61082,Q61082,,"Germany,United States of America",male,"geopolitician,historian,economist,university teacher,sociologist",Karl August Wittfogel
Category:Shakespeare authorship theories,38114214,99,0,NA,2014-05-20T00:27:14Z,theories of authorship,Shakespeare authorship theories,0.5588235294117647,19,http://www.wikidata.org/entity/Q4768884,Q4768884,,,female,writer,Anne Whateley
Category:Theory of computation,3233312,465,46,"science, the <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> <span class=""searchmatch"">computation</span> is the branch that deals with whether and how efficiently problems can be solved on a model <span class=""searchmatch"">of</span> <span class=""searchmatch"">computation</span>, using an algorithm",2020-01-28T20:25:57Z,theories of computation,Theory of computation,0.4,4,http://www.wikidata.org/entity/Q21062845,Q21062845,,,male,"computer scientist,mathematician",Ludwig Staiger
Category:Theory of computation,3233312,465,46,"science, the <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> <span class=""searchmatch"">computation</span> is the branch that deals with whether and how efficiently problems can be solved on a model <span class=""searchmatch"">of</span> <span class=""searchmatch"">computation</span>, using an algorithm",2020-01-28T20:25:57Z,theories of computation,Theory of computation,0.4,4,http://www.wikidata.org/entity/Q22958613,Q22958613,,Germany,male,"computer scientist,mathematician,university teacher",Andreas Brandstädt
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q156585,Q156585,,France,male,"historian,medievalist,professor,French Resistance fighter,lecturer,university teacher",Marc Bloch
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q162597,Q162597,,France,male,"philosopher,politician,sociologist,university teacher,literary critic,French Resistance fighter,geographer",Henri Lefebvre
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q170078,Q170078,,"United Kingdom,United Kingdom of Great Britain and Ireland",male,"philosopher,anthropologist,professor,sociologist,political scientist,essayist",Ernest Gellner
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q178709,Q178709,,Kingdom of Naples,male,"philosopher,sociologist,historian,collector of fairy tales,jurist",Giambattista Vico
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q185105,Q185105,,France,male,"historian,teacher,university teacher,professor",Fernand Braudel
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q185381,Q185381,,United Kingdom,male,"historian,university teacher,diplomat",Arnold J. Toynbee
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q319816,Q319816,,"Russian Empire,Russian Socialist Federative Soviet Republic,United States of America",male,"sociologist,philosopher,university teacher,politician,writer",Pitirim Sorokin
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q325840,Q325840,American sociologist,United States of America,male,"sociologist,university teacher",Gerhard Lenski
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q494287,Q494287,American sociologist and economic historian,United States of America,male,"economist,geopolitician,economic historian,historian,political scientist,writer,sociologist,university teacher",Immanuel Wallerstein
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q712123,Q712123,,United Kingdom,male,"geopolitician,university teacher,historian",Paul Kennedy
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q720443,Q720443,American historian,United States of America,male,"professor,historian,literary critic,journalist",Carroll Quigley
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q4237406,Q4237406,,"Soviet Union,Russia",male,"anthropologist,archaeologist,historian,university teacher,researcher",Nikolay Kradin
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q16105138,Q16105138,American philosopher,United States of America,male,"philosopher,university teacher",David Kolb
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q9235,Q9235,,Germany,male,"philosopher,university teacher,philosophy historian",Georg Wilhelm Friedrich Hegel
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q9294,Q9294,,Hafsid dynasty,male,"anthropologist,historian,judge,autobiographer,sociologist,economist,philosopher,politician",Ibn Khaldun
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q12718,Q12718,,France,male,"philosopher,sociologist,mathematician",Auguste Comte
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q34787,Q34787,,Germany,male,"economist,social scientist,political theorist,philosopher,writer,revolutionary,sociologist,feminist,journalist",Friedrich Engels
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q57112,Q57112,,Germany,male,"historian,philosopher,sociologist,mathematician,writer",Oswald Spengler
Category:Theories of history,4220365,268,50,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> history are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D <span class=""searchmatch"">E</span> F <span class=""searchmatch"">G</span> H I J K",2020-04-30T20:24:56Z,theories of e.g,Theories of history,0.5714285714285714,8,http://www.wikidata.org/entity/Q61082,Q61082,,"Germany,United States of America",male,"geopolitician,historian,economist,university teacher,sociologist",Karl August Wittfogel
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q124194,Q124194,,"Switzerland,Poland",male,"mathematician,university teacher",Edward Kofler
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q560858,Q560858,,"Soviet Union,Russia",male,"mathematician,computer scientist",Vladimir Levenshtein
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q737968,Q737968,,"India,United States of America",male,"mathematician,statistician,university teacher",Raj Chandra Bose
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q873734,Q873734,,Hungary,male,"mathematician,university teacher",Imre Csiszár
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q3056621,Q3056621,,Finland,male,"mathematician,computer scientist,engineer",Jorma Rissanen
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q4647201,Q4647201,,,male,"engineer,computer scientist",A.J. Han Vinck
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q4663743,Q4663743,"Egyptian-American electrical engineer, educator and entrepreneur",United States of America,male,"computer scientist,engineer,teacher,entrepreneur,university teacher,academic,electrical engineer",Abbas El Gamal
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q4746324,Q4746324,,"Iran,Germany",male,"cryptographer,inventor,mathematician,computer scientist,engineer",Amin Shokrollahi
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q5108403,Q5108403,,Australia,male,"physicist,computer scientist,statistician",Chris Wallace
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q6554584,Q6554584,,Estonia,male,computer scientist,Linnar Viik
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q6836805,Q6836805,,Canada,male,"mathematician,cryptographer,physicist",Michele Mosca
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q7260630,Q7260630,,Thailand,male,"engineer,computer scientist",Punya Thitimajshima
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q7454442,Q7454442,,"Spain,United States of America",male,"professor,electrical engineer",Sergio Verdú
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q15822188,Q15822188,,Hungary,male,"mathematician,university teacher",János Körner
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q16728971,Q16728971,,,male,researcher,Hendrik C. Ferreira
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q17141861,Q17141861,,,male,scientist,Ingar Roggen
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q21822539,Q21822539,,,male,"computer scientist,mathematician",Wojciech Szpankowski
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q29265247,Q29265247,,,male,electrical engineer,Ozgur B. Akan
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q59751138,Q59751138,,,male,researcher,Ioannis Kontoyiannis
Category:Information theorists,5700219,197,4,"See also Category:Coding <span class=""searchmatch"">theorists</span>",2013-05-06T18:01:39Z,theorists of information,Information theorists,0.42307692307692313,16,http://www.wikidata.org/entity/Q106554532,Q106554532,,,male,"computer scientist,mathematician",Peter Gacs
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q69412,Q69412,,"Germany,United States of America",male,"physicist,computer scientist,engineer",Rolf Landauer
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q92619,Q92619,American mathematician and information theorist,United States of America,male,"mathematician,computer scientist,engineer",Richard Hamming
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q92760,Q92760,American mathematician and information theorist,United States of America,male,"mathematician,cryptographer,computer scientist,inventor,sport cyclist,university teacher,engineer,geneticist",Claude Shannon
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q92784,Q92784,American computer scientist,United States of America,male,"computer scientist,university teacher",David A. Huffman
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q92868,Q92868,American mathematician,United States of America,male,"mathematician,computer scientist,engineer",Irving S. Reed
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q92915,Q92915,American computer scientist,United States of America,male,"cryptographer,computer scientist,engineer",Terry Welch
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q92950,Q92950,,"Switzerland,United States of America",male,"mathematician,physicist,inventor,computer scientist,engineer",Marcel J. E. Golay
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q92966,Q92966,,"United States of America,Soviet Union",male,"mathematician,computer scientist",Leonid Levin
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q92977,Q92977,"Computer scientist, engineer",United States of America,male,"computer scientist,engineer,university teacher,electrical engineer",Norman Abramson
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q92982,Q92982,American mathematician,United States of America,male,"mathematician,computer scientist",Gustave Solomon
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q93052,Q93052,Italian-American computer scientist,United States of America,male,"computer scientist,engineer",Robert Fano
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q251262,Q251262,American information theorist and cryptologist,United States of America,male,"cryptologist,mathematician,computer scientist,engineer,university teacher",James Massey
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q316022,Q316022,,"United States of America,Sweden",male,"physicist,computer scientist,inventor,statistician,mathematician,engineer",Harry Nyquist
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q332701,Q332701,pioneer of information theory,United States of America,male,computer scientist,Peter Elias
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q461687,Q461687,American electrical engineer,United States of America,male,"computer scientist,engineer,university teacher",Robert G. Gallager
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q529886,Q529886,American electronics researcher and information theorist,United States of America,male,"computer scientist,engineer,inventor",Ralph Hartley
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q560818,Q560818,mathematician,United States of America,male,"mathematician,computer scientist,engineer,university teacher",David Slepian
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q840535,Q840535,American mathematician,United States of America,male,"cryptographer,mathematician,computer scientist,university teacher",Robert J. McEliece
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q930837,Q930837,Argentinian mathematician and computer scientist,United States of America,male,"mathematician,computer scientist,philosopher,university teacher",Gregory Chaitin
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q1314603,Q1314603,American mathematician,United States of America,male,"mathematician,computer scientist",Elwyn Ralph Berlekamp
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q1398547,Q1398547,American mathematician,United States of America,male,"mathematician,computer scientist,university teacher",Solomon W. Golomb
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q1530048,Q1530048,American mathematician,United States of America,male,"mathematician,computer scientist",Edgar Gilbert
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q1616033,Q1616033,American information theorists,United States of America,male,"librarian,computer scientist,university teacher",Peter Lyman
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q3123640,Q3123640,American artificial intelligence researcher,United States of America,male,"computer scientist,artificial intelligence researcher",Ray Solomonoff
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q4661950,Q4661950,American Information theorist,United States of America,male,computer scientist,Aaron D. Wyner
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q4663743,Q4663743,"Egyptian-American electrical engineer, educator and entrepreneur",United States of America,male,"computer scientist,engineer,teacher,entrepreneur,university teacher,academic,electrical engineer",Abbas El Gamal
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q4972902,Q4972902,American government official,United States of America,male,scientist,Brockway McMillan
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q5228778,Q5228778,American information theorist,United States of America,male,"computer scientist,engineer",Dave Forney
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q5300398,Q5300398,American information theorist,United States of America,male,computer scientist,Doug Cutting
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q5724615,Q5724615,American mathematician,United States of America,male,"mathematician,computer scientist",Henry Landau
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q5981488,Q5981488,,Turkey,male,"computer scientist,engineer,university teacher",Ian F. Akyildiz
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q6195974,Q6195974,electrical engineer,United States of America,male,"computer scientist,engineer",Jim K. Omura
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q6264925,Q6264925,Information theorist,United States of America,male,"computer scientist,engineer",John Wozencraft
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q6390191,Q6390191,American information theorist,United States of America,male,computer scientist,Kenneth Harwood
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q6951597,Q6951597,,India,male,engineer,N. Ahmed
Category:American information theorists,38554683,152,0,NA,2013-02-17T15:24:24Z,theorists of information,American information theorists,0.48484848484848486,19,http://www.wikidata.org/entity/Q7174060,Q7174060,information theorist,United States of America,male,"computer scientist,engineer",Peter Franaszek
